ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0051963,regulation of synapse assembly,26/1451,168/18986,0.15476190476190477,2.025023793114765,3.8387336268031644,4.347333707966279e-4,0.013761472141065188,0.011697258010169657,EPHB2/WNT7A/GPC4/LRFN1/SLITRK2/SLC12A5/NEURL1/NLGN1/SNAP25/SLITRK6/LRRN1/SYNDIG1/EPHB1/VSTM5/PTPN13/ROBO2/EFNB3/LRFN5/FLRT3/ST8SIA2/SLIT1/EPHA7/SLITRK4/CBLN2/SIX1/LRP4,26
GO:0032526,response to retinoic acid,19/1451,107/18986,0.17757009345794392,2.3234636763559773,3.9491219370679986,4.4596766902059925e-4,0.01403501739772386,0.011929771611316031,PCK1/RARG/IGFBP2/BRINP1/HSD17B2/FZD7/FZD10/PAX2/EPHA3/TESC/GJB3/RBP4/AQP3/GJB2/DRD2/TNF/WNT2/WNT6/WNT11,19
GO:0010463,mesenchymal cell proliferation,11/1451,45/18986,0.24444444444444444,3.1984991193812693,4.247341907020986,4.486304354774526e-4,0.014037205475372549,0.01193163147838117,BMP7/IRS2/IHH/MSX1/SHH/PRRX1/WNT2/FGF7/WNT11/SIX1/DCHS2,11
GO:0006956,complement activation,14/1451,67/18986,0.208955223880597,2.734130861886295,4.090310734469765,4.5590270066702245e-4,0.014182766199486165,0.012055358164643409,SUSD4/CFB/CR2/CFD/C4BPB/SVEP1/COLEC10/IGHG3/C4BPA/IGHG4/IGHM/IGHG2/IGHA1/IGHG1,14
GO:0002778,antibacterial peptide production,5/1451,10/18986,0.5,6.542384562370779,5.0429009996432725,4.7091476187548816e-4,0.014566066320182957,0.012381163453580505,KLK7/KLK5/KLK3/MMP7/SPINK5,5
GO:0170035,L-amino acid catabolic process,15/1451,75/18986,0.2,2.6169538249483115,4.036055450131271,4.7555810651178523e-4,0.014626113809933484,0.012432203849061085,GLDC/PIPOX/HPD/AADAT/ASRGL1/ADHFE1/HGD/NOS1/GAD1/AASS/CBS/IL4I1/MAT1A/FTCD/THNSL2,15
GO:0098656,monoatomic anion transmembrane transport,24/1451,151/18986,0.15894039735099338,2.0796984039324333,3.8317242064866455,4.7842501649954667e-4,0.014631156013062408,0.012436489724171981,CLCN4/GABRE/CLCNKB/GABRQ/ANO1/SLC1A1/SLC12A5/MCOLN3/SLC12A2/GABRG3/ANO2/CLCNKA/ABCC6/GABRA3/KCNK2/ABCC3/CLCA4/ANO5/SLC12A3/OCA2/SLC1A2/SLC1A3/SLC17A7/GABRP,24
GO:0060350,endochondral bone morphogenesis,13/1451,60/18986,0.21666666666666667,2.8350333103606706,4.095210983466079,4.99107415994691e-4,0.015177912599883497,0.012901233088780571,RARG/TSKU/SMPD3/DLX5/THBS3/HOXA11/IHH/PHOSPHO1/SCX/COMP/BMPR1B/FGFR3/CBS,13
GO:0003333,amino acid transmembrane transport,19/1451,108/18986,0.17592592592592593,2.3019501237971256,3.9031420389456093,5.031136105064898e-4,0.01521426800933871,0.012932135204492014,SLC6A12/SLC6A11/SLC6A13/SLC38A1/SLC43A1/SLC1A1/SLC47A1/SLC38A3/SLC16A10/SLC6A14/SLC7A4/SLC7A8/GFAP/SLC7A9/NTSR1/SLC1A2/SLC1A3/TNF/SLC17A7,19
GO:0008045,motor neuron axon guidance,8/1451,26/18986,0.3076923076923077,4.026082807612787,4.441548793384737,5.11970327913675e-4,0.01531102422650123,0.013014378036119068,ERBB2/LHX1/EPHA4/NOG/ALCAM/KIF5C/PLXNA4/SLIT1,8
GO:0060740,prostate gland epithelium morphogenesis,8/1451,26/18986,0.3076923076923077,4.026082807612787,4.441548793384737,5.11970327913675e-4,0.01531102422650123,0.013014378036119068,RARG/ESR1/BMP7/SHH/NKX3-1/NOG/FOXA1/HOXB13,8
GO:0071312,cellular response to alkaloid,10/1451,39/18986,0.2564102564102564,3.3550690063439887,4.2349845940657636,5.376499883570086e-4,0.015975709285021546,0.013579360659003996,RYR1/MDM2/GSTM2/SLC8A1/SLC1A1/TMEM38A/PPP1R1B/TH/SLC1A2/SLC1A3,10
GO:0072176,nephric duct development,6/1451,15/18986,0.4,5.233907649896623,4.718761423032545,5.400987990317648e-4,0.015975709285021546,0.013579360659003996,EFNB2/LHX1/PAX2/EPHA4/EPHA7/WNT11,6
GO:0060021,roof of mouth development,17/1451,92/18986,0.18478260869565216,2.41783777305007,3.921431402886885,5.443027207579534e-4,0.016012557757950012,0.013610681878907405,EPHB2/WNT7A/COL11A2/DLX5/SATB2/SOX11/MSX1/SHH/PKDCC/PRRX1/GLI3/DLX6/LEF1/PDGFRA/FOXF2/TCF21/WNT11,17
GO:0008344,adult locomotory behavior,16/1451,84/18986,0.19047619047619047,2.492336976141249,3.943109024823298,5.535083868264741e-4,0.016195356204820027,0.013766060647616037,UCHL1/FGF12/FOXA2/SNCG/NR4A2/NTF4/CHL1/SLITRK6/DAB1/NTSR1/EPHA4/DMRT3/DMBX1/EFNB3/HOXB8/DRD2,16
GO:0051216,cartilage development,30/1451,209/18986,0.14354066985645933,1.87819652508252,3.6722976614091203,6.115366204761134e-4,0.017797030788372054,0.01512748482230386,RARG/WNT7A/HES5/MBOAT2/COL11A2/TSKU/SMPD3/BMP7/SATB2/THBS3/CD44/HOXA11/IHH/MSX1/SCX/COMP/PKDCC/BARX2/PRRX1/GLI3/NOG/BMPR1B/MSX2/FGFR3/CBS/CYTL1/HMGA2/BMP5/BMP3/WNT11,30
GO:0022612,gland morphogenesis,21/1451,127/18986,0.16535433070866143,2.163623241098998,3.7847834756344034,6.185820027120567e-4,0.017905798827167717,0.015219937708158741,PLAG1/PGR/RARG/CEACAM1/ESR1/BMP7/SHH/FGL1/GLI1/NKX3-1/GLI3/NOG/MSX2/HPN/PAX6/TNF/FOXA1/SOSTDC1/FGF7/CCL11/HOXB13,21
GO:0071300,cellular response to retinoic acid,14/1451,69/18986,0.2028985507246377,2.6548806919765484,3.9614230498809158,6.239417942998862e-4,0.017964877300772786,0.015270154439444586,PCK1/RARG/BRINP1/FZD7/FZD10/PAX2/EPHA3/TESC/GJB3/DRD2/TNF/WNT2/WNT6/WNT11,14
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,22/1451,136/18986,0.16176470588235295,2.116653829002311,3.759399317309697,6.323929907710747e-4,0.017993515510423774,0.015294496931570648,KLK7/ANG/ADM/KLK5/CXCL14/CXCL9/CCL22/CXCL13/CCL25/CCL24/RNASE7/KLK3/MUC7/CXCL3/CCL13/PGLYRP4/DEFB4A/CALCA/CCL11/MMP7/SPINK5/CCL20,22
GO:0001708,cell fate specification,19/1451,110/18986,0.17272727272727273,2.2600964851826326,3.812688111868871,6.366372554323023e-4,0.017993515510423774,0.015294496931570648,FOXI3/MNX1/FOXA2/HOXA11/IHH/SHH/EYA2/FZD7/PAX2/EYA1/GLI3/DMRT3/TENM4/PAX6/FOXA1/MESP1/DMRTA2/TBX18/SIX1,19
GO:0009880,embryonic pattern specification,15/1451,77/18986,0.19480519480519481,2.5489809983262774,3.917809308147127,6.371135292773877e-4,0.017993515510423774,0.015294496931570648,EFNB1/WNT7A/BMP7/SATB2/IHH/LHX1/SHH/MEOX1/ERBB4/COBL/TDRD5/MEIS2/WT1/MESP1/OOEP,15
GO:0050771,negative regulation of axonogenesis,12/1451,54/18986,0.2222222222222222,2.9077264721647906,4.038321210281701,6.382329536304017e-4,0.017993515510423774,0.015294496931570648,EPHB2/MAG/TRIM46/SEMA6C/DAB1/SEMA6D/EFNB3/SLIT1/EPHA7/FSTL4/MT3/LRP4,12
GO:0032892,positive regulation of organic acid transport,11/1451,47/18986,0.23404255319148937,3.0623927738756835,4.072188819060431,6.683898873563403e-4,0.01874608528632057,0.015934181606951533,SLC38A1/SLC38A3/SLC12A2/PLA2G4A/MAP2K6/FABP3/NTSR1/PLA2G10/PLA2G3/ACSL5/ERFE,11
GO:0098659,inorganic cation import across plasma membrane,21/1451,128/18986,0.1640625,2.146719934527912,3.7445587887220335,6.877725787544069e-4,0.019091861378449256,0.016228091453363094,KCNK9/TRPM4/KCNJ12/SLC8A1/CACNA1A/KCNH2/SLC5A1/SLC12A5/SLC39A5/SLC12A2/KCNJ4/TRPV3/HCN4/KCNJ16/CACNA1F/CACNA1B/STEAP2/KCNN4/SLC12A3/IFNG/SCNN1B,21
GO:0099587,inorganic ion import across plasma membrane,21/1451,128/18986,0.1640625,2.146719934527912,3.7445587887220335,6.877725787544069e-4,0.019091861378449256,0.016228091453363094,KCNK9/TRPM4/KCNJ12/SLC8A1/CACNA1A/KCNH2/SLC5A1/SLC12A5/SLC39A5/SLC12A2/KCNJ4/TRPV3/HCN4/KCNJ16/CACNA1F/CACNA1B/STEAP2/KCNN4/SLC12A3/IFNG/SCNN1B,21
GO:0071248,cellular response to metal ion,27/1451,183/18986,0.14754098360655737,1.9305397069290822,3.6385890086079358,7.309972265288521e-4,0.020168823786898805,0.01714351002412023,RYR1/HFE/SLC1A1/SMPD3/FBP1/NQO1/SLC12A2/NLGN1/KCNQ3/SHH/RASAL1/CLDN1/KCNK3/CPNE7/FABP4/CPNE6/MT1H/SCN5A/DLG2/SLC13A5/PTGS2/NPTX1/ALOX15/TH/CPNE4/CHP2/MT3,27
GO:0032890,regulation of organic acid transport,15/1451,78/18986,0.19230769230769232,2.516301754757992,3.8600796306394694,7.340214827302908e-4,0.020168823786898805,0.01714351002412023,SLC38A1/SLC43A1/IRS2/SLC38A3/SLC12A2/PLA2G4A/MAP2K6/GRM2/FABP3/NTSR1/PLA2G10/PLA2G3/ACSL5/TNF/ERFE,15
GO:0015908,fatty acid transport,20/1451,120/18986,0.16666666666666666,2.180794854123593,3.7325985383292473,7.439969355169848e-4,0.020339673797744637,0.017288732616399474,SLCO3A1/SLC43A3/ANXA1/IRS2/CRABP2/PLA2G4A/MAP2K6/SLC27A2/PLA2G2C/FABP3/NTSR1/PLA2G10/PLA2G3/FABP4/CRABP1/ACSL5/PTGS2/DRD2/ERFE/FABP6,20
GO:0170039,proteinogenic amino acid metabolic process,26/1451,174/18986,0.14942528735632185,1.955195386455635,3.6411240658715207,7.488738982858247e-4,0.020370122670458134,0.01731461417300894,SRR/GLDC/SLC38A1/PIPOX/BHMT2/HPD/AADAT/ASS1/ASRGL1/NAT8L/ADHFE1/HGD/NOS1/GAD1/AASS/RIMKLA/CPS1/CBS/OCA2/IL4I1/MAT1A/FTCD/TH/ASPG/THNSL2/GLYATL1,26
GO:0006865,amino acid transport,25/1451,165/18986,0.15151515151515152,1.9825407764759937,3.6463414110571537,7.630563334774564e-4,0.020562880089653453,0.017478458073035722,SLC6A12/SLC6A11/SLC6A13/SLC38A1/SLC43A1/SLC1A1/SLC47A1/SLC22A15/SLC38A3/SLC12A2/SLC16A10/SLC6A14/GRM2/SLC7A4/SLC7A8/GFAP/SLC7A9/KCNK2/NTSR1/SLC6A2/XK/SLC1A2/SLC1A3/TNF/SLC17A7,25
GO:0007613,memory,21/1451,129/18986,0.16279069767441862,2.13007869472537,3.7047027160826076,7.635578972880739e-4,0.020562880089653453,0.017478458073035722,KLK8/FOXO6/SLC1A1/ABCA7/SYT11/SLC2A4/JPH3/SNAP25/NTF4/BRINP1/LRRN4/KCNK2/CNR1/GRIN2A/PTGS2/ADGRF1/TH/DRD2/RELN/SCN2A/RASGRF1,21
GO:0061448,connective tissue development,38/1451,290/18986,0.1310344827586207,1.7145559542764803,3.527337484547972,7.762573425354179e-4,0.020801391065070382,0.01768119251809438,TRPM4/RARG/WNT7A/HES5/MBOAT2/COL11A2/PPARGC1A/TSKU/SMPD3/BMP7/SATB2/THBS3/CD44/DGAT2/HOXA11/ZNF516/IHH/MSX1/SCX/COMP/PKDCC/UBB/BARX2/WT1/PRRX1/GLI3/NOG/BMPR1B/MSX2/FGFR3/CBS/FOXC2/CYTL1/HMGA2/FOXA1/BMP5/BMP3/WNT11,38
GO:2000191,regulation of fatty acid transport,9/1451,34/18986,0.2647058823529412,3.463615356549236,4.135908851255456,7.889370625756873e-4,0.020940676679316605,0.017799585357918635,IRS2/PLA2G4A/MAP2K6/FABP3/NTSR1/PLA2G10/PLA2G3/ACSL5/ERFE,9
GO:0022600,digestive system process,19/1451,112/18986,0.16964285714285715,2.2197376193758,3.724170678405152,7.996453632685339e-4,0.020940676679316605,0.017799585357918635,TFF3/WNK3/SLC5A1/APOA1/TFF1/GCNT3/TLR4/ADRA2A/KCNN4/INAVA/RBP4/WNK4/MUC13/NPC1L1/CYP8B1/MUC4/MUC6/AQP5/SERPINA3,19
GO:0009100,glycoprotein metabolic process,48/1451,392/18986,0.12244897959183673,1.6022166275193743,3.465736055285185,8.036815659405399e-4,0.020940676679316605,0.017799585357918635,PTX3/GALNT10/FBXO17/PMM1/GAL3ST3/MGAT4A/ST8SIA5/ITM2C/ABCA7/FBXO2/GALNT12/FOXL1/CHST13/FBXO27/TMTC1/CHST15/GALNT4/ABO/B3GNT8/UST/IHH/GCNT1/SRD5A3/HS3ST1/MGAT3/PHLDA1/GCNT3/CWH43/GALNT8/GALNT14/B3GNT7/BMPR1B/NEU4/B3GALT5/NCCRP1/GALNT13/FUT6/ST8SIA2/CYTL1/GALNT17/HS3ST3B1/NECAB1/CHST8/B3GNT3/ST6GALNAC1/FUT3/GALNT16/HS3ST6,48
GO:0002924,negative regulation of humoral immune response mediated by circulating immunoglobulin,5/1451,11/18986,0.45454545454545453,5.947622329427981,4.721588267976165,8.090678409322649e-4,0.020940676679316605,0.017799585357918635,SUSD4/CR2/C4BPB/SVEP1/C4BPA,5
GO:0019372,lipoxygenase pathway,5/1451,11/18986,0.45454545454545453,5.947622329427981,4.721588267976165,8.090678409322649e-4,0.020940676679316605,0.017799585357918635,ALOX15B/PLA2G3/ALOXE3/ALOX12B/ALOX15,5
GO:0072178,nephric duct morphogenesis,5/1451,11/18986,0.45454545454545453,5.947622329427981,4.721588267976165,8.090678409322649e-4,0.020940676679316605,0.017799585357918635,EFNB2/LHX1/PAX2/EPHA4/EPHA7,5
GO:0060485,mesenchyme development,43/1451,341/18986,0.12609970674486803,1.649985549454214,3.484061551969193,8.129357677859675e-4,0.020940676679316605,0.017799585357918635,MDM2/VASN/WNT10A/FOXA2/EFNB1/AMH/CRB2/BMP7/ZFPM2/SEMA6C/DLL3/MSX1/SCX/TCF15/SHH/MEOX1/ERBB4/PAX2/FOLR1/EPHA3/EPHA4/WT1/ROBO2/NOG/MSX2/HPN/SEMA6D/LEF1/FOXC2/PAX6/NRTN/RBM24/WNT2/HMGA2/TGFBR3L/FOXA1/FOXF2/BMP5/MESP1/SEMA3D/TCF21/WNT11/SIX1,43
GO:0071867,response to monoamine,13/1451,63/18986,0.20634920634920634,2.7000317241530194,3.8879299156913683,8.162724513829306e-4,0.020940676679316605,0.017799585357918635,RNLS/ALK/RGS9/GNB5/SLC1A1/ADCY5/GNA14/APLP1/HTR6/PTGER1/HTR3A/PALM/DRD2,13
GO:0071869,response to catecholamine,13/1451,63/18986,0.20634920634920634,2.7000317241530194,3.8879299156913683,8.162724513829306e-4,0.020940676679316605,0.017799585357918635,RNLS/ALK/RGS9/GNB5/SLC1A1/ADCY5/GNA14/APLP1/HTR6/PTGER1/HTR3A/PALM/DRD2,13
GO:0014706,striated muscle tissue development,51/1451,424/18986,0.12028301886792453,1.5738755315137252,3.437750658933934,8.432726565260277e-4,0.021531296649883905,0.018301612620036087,RYR1/SORBS2/SLC8A1/MYOZ1/TP73/BMP7/EFNB2/SOX11/ZFPM2/NEURL1/IGF2/MSX1/LRP2/SCX/TNNI3/MIR17HG/SHH/EYA2/ERBB4/GLI1/FZD7/HCN4/EPHB1/KCNK2/BARX2/MYOM2/EYA1/WT1/RBP4/NOG/XK/MSX2/TENM4/SCN5A/LEF1/FOXC2/ACTN2/PDGFRA/RBM24/WNT2/BMP5/MESP1/DNER/MYH11/DMRTA2/TCF21/PLN/MYOCD/FGF20/TBX18/SIX1,51
GO:0009101,glycoprotein biosynthetic process,41/1451,322/18986,0.12732919254658384,1.666073087311813,3.4676366237457623,8.772462752779207e-4,0.022293587267978334,0.018949560016010832,GALNT10/PMM1/GAL3ST3/MGAT4A/ST8SIA5/ITM2C/ABCA7/GALNT12/FOXL1/CHST13/TMTC1/CHST15/GALNT4/ABO/B3GNT8/UST/GCNT1/SRD5A3/HS3ST1/MGAT3/PHLDA1/GCNT3/CWH43/GALNT8/GALNT14/B3GNT7/BMPR1B/B3GALT5/GALNT13/FUT6/ST8SIA2/CYTL1/GALNT17/HS3ST3B1/NECAB1/CHST8/B3GNT3/ST6GALNAC1/FUT3/GALNT16/HS3ST6,41
GO:0015740,C4-dicarboxylate transport,8/1451,28/18986,0.2857142857142857,3.7385054642118734,4.171406272782962,8.878000287593367e-4,0.022295171138317416,0.018950906306569062,SLC1A1/SLC12A2/GFAP/NTSR1/SLC16A1/SLC13A5/SLC1A2/SLC1A3,8
GO:0060512,prostate gland morphogenesis,8/1451,28/18986,0.2857142857142857,3.7385054642118734,4.171406272782962,8.878000287593367e-4,0.022295171138317416,0.018950906306569062,RARG/ESR1/BMP7/SHH/NKX3-1/NOG/FOXA1/HOXB13,8
GO:0007218,neuropeptide signaling pathway,19/1451,113/18986,0.168141592920354,2.2000939236291117,3.680612616301396,8.937838789977607e-4,0.022295171138317416,0.018950906306569062,PNOC/PCSK1N/NMU/SSTR1/SORCS2/TENM1/NPFFR1/ECRG4/KISS1R/NTSR1/NPW/SSTR3/GAL/NXPH4/ECEL1/PROK2/GPR37/CALCA/GRP,19
GO:1905954,positive regulation of lipid localization,19/1451,113/18986,0.168141592920354,2.2000939236291117,3.680612616301396,8.937838789977607e-4,0.022295171138317416,0.018950906306569062,ABCA7/PLIN3/ABCA3/ATP8A2/PLA2G4A/APOA1/ABCG4/MAP2K6/FABP3/PLTP/ECRG4/NTSR1/PLA2G10/PLA2G3/NKX3-1/GAL/ACSL5/FASLG/ERFE,19
GO:0086012,membrane depolarization during cardiac muscle cell action potential,7/1451,22/18986,0.3181818181818182,4.163335630599587,4.270490519169123,9.195911287060381e-4,0.022833700824246718,0.019408656801420055,TRPM4/SLC8A1/RANGRF/SCN2B/HCN4/SCN3B/SCN5A,7
GO:0060537,muscle tissue development,53/1451,447/18986,0.1185682326621924,1.5514379499134288,3.393855770819897,9.394150131167617e-4,0.023019146898231545,0.019566286054463446,RYR1/SORBS2/SLC8A1/MYOZ1/TP73/BMP7/EFNB2/SOX11/ZFPM2/NEURL1/IGF2/IHH/MSX1/LRP2/SCX/TNNI3/MIR17HG/SHH/EYA2/ERBB4/GLI1/FZD7/HCN4/EPHB1/KCNK2/BARX2/MYOM2/EYA1/WT1/RBP4/NOG/XK/MSX2/TENM4/SCN5A/LEF1/FOXC2/ACTN2/PDGFRA/RBM24/WNT2/BMP5/MESP1/DNER/MYH11/DMRTA2/TFAP2B/TCF21/PLN/MYOCD/FGF20/TBX18/SIX1,53
GO:0010232,vascular transport,16/1451,88/18986,0.18181818181818182,2.3790489317711923,3.7299173780563817,9.39817377518783e-4,0.023019146898231545,0.019566286054463446,SLC6A13/SLCO3A1/SLC38A1/SLC1A1/SLC5A1/SLC38A3/SLC12A2/ATP2A3/SLC2A4/LRP2/SLC7A8/SLC16A1/ABCC3/SLC1A2/SLC1A3/SLC16A12,16
GO:0150104,transport across blood-brain barrier,16/1451,88/18986,0.18181818181818182,2.3790489317711923,3.7299173780563817,9.39817377518783e-4,0.023019146898231545,0.019566286054463446,SLC6A13/SLCO3A1/SLC38A1/SLC1A1/SLC5A1/SLC38A3/SLC12A2/ATP2A3/SLC2A4/LRP2/SLC7A8/SLC16A1/ABCC3/SLC1A2/SLC1A3/SLC16A12,16
GO:0006820,monoatomic anion transport,26/1451,177/18986,0.14689265536723164,1.922056481600455,3.5452545809927445,9.69707654941603e-4,0.023644268181076112,0.020097639448789697,CLCN4/GABRE/CLCNKB/GABRQ/ANO1/SLC1A1/SLC12A5/MCOLN3/SLC12A2/GABRG3/SLC6A14/ANO2/CLCNKA/ABCC6/GABRA3/KCNK2/ABCC3/WNK4/CLCA4/ANO5/SLC12A3/OCA2/SLC1A2/SLC1A3/SLC17A7/GABRP,26
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,25/1451,168/18986,0.1488095238095238,1.9471382626103506,3.547050831733428,9.952858317076375e-4,0.0241591130360244,0.02053525782579223,L1CAM/TRO/DSCAML1/CDH6/CEACAM1/PCDH10/PTPRT/ROBO3/PCDHB6/CEACAM5/PCDHB1/ROBO2/CDH18/CDH13/SDK1/SDK2/CEACAM6/FAT3/PCDHGA10/PCDH19/DSG3/CDHR3/CDHR4/CDH22/DCHS2,25
GO:0030326,embryonic limb morphogenesis,20/1451,123/18986,0.16260162601626016,2.1276047357303343,3.6090274588972893,0.0010228424104393892,0.024607315412037395,0.020916230063300914,RARG/WNT7A/BMP7/DLX5/CRABP2/SALL4/HOXA11/SALL1/IHH/MSX1/SHH/PRRX1/GLI3/NOG/MSX2/DLX6/LEF1/HOXC11/FREM2/LRP4,20
GO:0035113,embryonic appendage morphogenesis,20/1451,123/18986,0.16260162601626016,2.1276047357303343,3.6090274588972893,0.0010228424104393892,0.024607315412037395,0.020916230063300914,RARG/WNT7A/BMP7/DLX5/CRABP2/SALL4/HOXA11/SALL1/IHH/MSX1/SHH/PRRX1/GLI3/NOG/MSX2/DLX6/LEF1/HOXC11/FREM2/LRP4,20
GO:0098773,skin epidermis development,21/1451,132/18986,0.1590909090909091,2.0816678152997934,3.5872797310879316,0.001035717805564254,0.024806816289908436,0.02108580590648046,FOXI3/FA2H/WNT10A/SFN/FOXN1/SHH/DLX3/CLDN1/HRNR/PLA2G10/ALOXE3/MSX2/GAL/ALOX12B/FLG/TNF/LHX2/SOSTDC1/FGF7/SPINK5/LRP4,21
GO:0046928,regulation of neurotransmitter secretion,15/1451,81/18986,0.18518518518518517,2.423105393470659,3.692133153148838,0.00110301084166555,0.026029739314797035,0.022125291072170865,GPR158/WNT7A/SNCG/FER1L5/OTOF/RIMS3/SYT11/NLGN1/CHRNB4/RIMS4/KCNMB4/PRKCG/SV2B/SLC18A3/SYT5,15
GO:0050673,epithelial cell proliferation,56/1451,482/18986,0.11618257261410789,1.5202221389741228,3.3278647039318616,0.0011075086429250126,0.026029739314797035,0.022125291072170865,CDKN1A/KLK8/FA2H/PGR/WNT7A/HES5/CEACAM1/ESR1/CDKN2B/SDR16C5/IRS2/COL4A3/DLX5/SFN/EFNB2/SOX11/ANG/EPPK1/ERBB2/IGF2/OR51E2/APOA1/IHH/HMX2/COL8A2/ITGA4/SHH/RGN/FGL1/GLI1/FZD7/CLDN1/TGM1/PAX2/EYA1/NKX3-1/NOG/HPN/DLX6/SCN5A/EGR3/PAX6/CXCR3/CCL24/CDH13/DRD2/PROK2/TNF/WNT2/BMP5/CALCA/CCR3/FGF7/CCL11/RASGRF1/SIX1,56
GO:0021545,cranial nerve development,13/1451,65/18986,0.2,2.6169538249483115,3.7563701029650125,0.0011102944992976344,0.026029739314797035,0.022125291072170865,EPHB2/SCN8A/CNGB1/LPAR1/SALL1/SLITRK6/EPHB1/PAX2/GLI3/PLXNA4/HOXB2/SLC1A3/SIX1,13
GO:0051965,positive regulation of synapse assembly,13/1451,65/18986,0.2,2.6169538249483115,3.7563701029650125,0.0011102944992976344,0.026029739314797035,0.022125291072170865,EPHB2/WNT7A/SLITRK2/NLGN1/SLITRK6/LRRN1/SYNDIG1/EPHB1/VSTM5/FLRT3/ST8SIA2/SLITRK4/CBLN2,13
GO:0048477,oogenesis,19/1451,115/18986,0.16521739130434782,2.1618314206094746,3.594849408276503,0.0011108202072266978,0.026029739314797035,0.022125291072170865,MLH1/PTX3/CDC25B/TAF4B/AMH/YBX2/MAJIN/ANG/NPM2/DMRT1/IHH/TDRD5/PAQR5/KASH5/NANOS1/BMPR1B/TNFAIP6/FUT6/HORMAD1,19
GO:0030324,lung development,28/1451,198/18986,0.1414141414141414,1.8503713913775939,3.460087505545272,0.0011526393982958575,0.026817553638259672,0.022794933630117174,SPDEF/THRB/PGR/TP73/HHIP/SMPD3/AGR2/SOX11/ABCA3/ZFPM2/MIR17HG/SHH/PKDCC/GLI1/GLI3/RBP4/NOG/PDGFRA/SFTPD/TNF/WNT2/FOXA1/SLC23A1/DNAAF1/FGF7/TCF21/WNT11/MYOCD,28
GO:0099054,presynapse assembly,11/1451,50/18986,0.22,2.878649207443143,3.826244295986205,0.001160223007748415,0.026817553638259672,0.022794933630117174,WNT7A/GPC4/BSN/SLITRK2/NLGN1/SLITRK6/EFNB3/LRFN5/SLITRK4/CNTN5/LRP4,11
GO:0010470,regulation of gastrulation,6/1451,17/18986,0.35294117647058826,4.618153808732314,4.293143341658272,0.0011692116494788996,0.026817553638259672,0.022794933630117174,FOXA2/TGIF2/CRB2/LHX1/SCX/TENM4,6
GO:0048557,embryonic digestive tract morphogenesis,6/1451,17/18986,0.35294117647058826,4.618153808732314,4.293143341658272,0.0011692116494788996,0.026817553638259672,0.022794933630117174,SOX11/IHH/SHH/GLI3/PDGFRA/TCF21,6
GO:0072074,kidney mesenchyme development,6/1451,17/18986,0.35294117647058826,4.618153808732314,4.293143341658272,0.0011692116494788996,0.026817553638259672,0.022794933630117174,BMP7/SHH/PAX2/WT1/TCF21/SIX1,6
GO:0010765,positive regulation of sodium ion transport,9/1451,36/18986,0.25,3.2711922811853893,3.923617551719411,0.0012326884378804901,0.02798174924436942,0.023784500461294687,WNK3/FGF12/SCN2B/FXYD6/NOS1/SCN3B/TESC/SCN5A/CNTN1,9
GO:0031290,retinal ganglion cell axon guidance,7/1451,23/18986,0.30434782608695654,3.982321037964822,4.116716020159115,0.0012354771973774785,0.02798174924436942,0.023784500461294687,EPHB2/EPHB1/ROBO2/ALCAM/BMPR1B/SLIT1/EPHA7,7
GO:0060571,morphogenesis of an epithelial fold,7/1451,23/18986,0.30434782608695654,3.982321037964822,4.116716020159115,0.0012354771973774785,0.02798174924436942,0.023784500461294687,BMP7/CECR2/SHH/NOG/WNT2/BMP5/SOSTDC1,7
GO:0043271,negative regulation of monoatomic ion transport,21/1451,134/18986,0.15671641791044777,2.0505981464147216,3.5107219590510987,0.001260242163345064,0.02842371179244513,0.024160168842023138,EPHB2/GABRE/GSTM2/GNB5/PCSK9/KCNH2/KCNE4/KCNRG/NOS1/CACNA1F/ADRA2A/NTSR1/CNR1/WNK4/PTGS2/ACTN2/DRD2/CALCA/EPPIN/GRP/PLN,21
GO:0060996,dendritic spine development,17/1451,99/18986,0.1717171717171717,2.2468795466727927,3.578052676292562,0.0012839156492454164,0.028721088450436607,0.024412939145888247,EPHB2/TANC2/FOXO6/WNT7A/LRP8/LPAR1/SLC12A5/NEURL1/KIF1A/NLGN1/EPHB1/EPHA4/SDK1/FSTL4/PAK3/RELN/CTNND2,17
GO:1903532,positive regulation of secretion by cell,38/1451,298/18986,0.12751677852348994,1.6685276065106687,3.346048156884117,0.0012917479748214983,0.028721088450436607,0.024412939145888247,GPR158/TRPM4/PARD6A/GCK/ANO1/UNC13D/HFE/GPR68/SMPD3/IRS2/SOX11/ANG/C1QTNF12/ADORA2B/SLC12A2/OR51E2/PLA2G4A/TRPM5/NLGN1/MAP2K6/CADPS2/SNAP25/ECRG4/RASL10B/TUNAR/TLR4/NTSR1/PLA2G10/KCNN4/PLA2G3/NKX3-1/RBP4/GAL/SLC18A3/DRD2/IFNG/GRP/VSNL1,38
GO:0002775,antimicrobial peptide production,5/1451,12/18986,0.4166666666666667,5.451987135308983,4.437631109516199,0.0012999568945791554,0.028721088450436607,0.024412939145888247,KLK7/KLK5/KLK3/MMP7/SPINK5,5
