Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
USP44,1.847644481820432,0.2792240722099083,5.832050525413728,1.8135988215035987e-8,3.0287249341198963e-7,9.019694077027324
ELOVL7,1.3216529523188703,2.0971270151004857,5.828079739836633,1.8516551847375425e-8,3.0846754077545753e-7,8.860704011023772
AC016821.1,1.1462292097060114,-1.934275485674627,5.824622072555171,1.8854285514748923e-8,3.135797862534837e-7,9.040270995589147
SLC14A2,1.933974975758486,-1.8858446283250154,5.822609578383484,1.905362298069316e-8,3.163773149179802e-7,9.02632863748551
NAT8L,1.7876293382220285,4.294843237006248,5.820051716947047,1.9309953118420663e-8,3.2011051156507466e-7,8.58181518116662
POT1-AS1,1.3395730758975943,-1.6286488381890871,5.817942697583295,1.9523835472832704e-8,3.2312901640867417e-7,8.999788217921383
GLOD5,1.3457572771018087,-1.1600014098498828,5.816203341243577,1.9701969387839496e-8,3.2554701287678854e-7,8.985266773785664
DNM1P35,1.3193299542277181,-1.1739853311462285,5.814706419833841,1.9856545340490345e-8,3.277622299797928e-7,8.969948116341943
MAP1LC3C,1.970017616296262,-2.1200891496549303,5.812552883185747,2.0081005614668786e-8,3.3100272353003115e-7,8.97438171812958
AC011298.1,2.3044046658234305,-2.2778384725448992,5.804224010840813,2.0972683440130605e-8,3.4430437660518124e-7,8.933184969549611
IGF2,2.594202630610933,1.0976097638467546,5.799749655358769,2.146755583127111e-8,3.5214415231215017e-7,8.783721941312292
APLP1,1.5617223574386268,3.0358320758108945,5.799221886027692,2.1526674997552274e-8,3.5267327454867376e-7,8.562209008610173
LINC02489,-2.237198331966529,-2.922030164512345,-5.797543941125307,2.1715692107198553e-8,3.550681628211612e-7,8.91267317011217
C5AR2,-1.8640675584615254,1.7029822113067208,-5.794648610828667,2.204566487112374e-8,3.6017370807131745e-7,8.819767283669046
SLC39A5,2.0348498892985494,-0.9715404072997119,5.791105434847862,2.245614051592992e-8,3.65997273332606e-7,8.837206185486242
PALM3,1.811082734404402,3.2756208601627983,5.789808567334246,2.260824089597552e-8,3.6818099997580644e-7,8.554239330972948
AC092835.1,1.359411975674716,-1.8814666718221673,5.788301264115382,2.278628661354754e-8,3.7078341804142526e-7,8.859208549517916
KCNN2,-1.3275968885091927,-0.06763990805719126,-5.7872999701924,2.2905317879415924e-8,3.724221444649994e-7,8.81897309771405
AOC1,2.7026774783536593,4.511584568454795,5.784999214439512,2.3181131852491558e-8,3.763045717013086e-7,8.39766862997913
FADS2,-1.1229128787585685,7.825204512800853,-5.770349224250171,2.501502357307031e-8,4.0317631966620224e-7,8.199828433023612
GABRG3,2.428645718235562,-1.2528074188576281,5.7689389572207865,2.519886165705962e-8,4.0549617127322223e-7,8.749087757914271
PRSS21,2.8378691873715667,1.2315919922886454,5.768188784558402,2.529718883518242e-8,4.064348346926858e-7,8.628373995209488
COL25A1,2.280836999171899,0.2848845473074975,5.764951029905536,2.5725886377510294e-8,4.1299598320420153e-7,8.660806813753656
IFI44,1.2817411314205533,3.977583289907323,5.7577684619726925,2.6702384729723384e-8,4.276589970424729e-7,8.307310525731543
AC007255.1,-1.12578359773906,0.4874350134606696,-5.756509629136924,2.687721639780755e-8,4.2978170422426485e-7,8.650363714091254
PLA2G4A,-1.8962212516041728,4.0353487044719305,-5.756016230331365,2.6946046084071074e-8,4.305435853873117e-7,8.422462080845772
BISPR,1.0865560571069355,2.126120256206513,5.7524564609298245,2.7447764519461404e-8,4.368428865258681e-7,8.496872072086992
GLYATL3,-3.0079777220399992,-1.7646481516764236,-5.74415251563045,2.8653857554778847e-8,4.549695319869729e-7,8.652085106918136
LINC02381,2.0447874379773503,1.5625161004165724,5.740673981463211,2.9174333296917752e-8,4.6251103738420936e-7,8.463807212778585
TMEM220-AS1,-1.1089511701483241,-0.9320151096353355,-5.740062893269771,2.9266715783123493e-8,4.636139762869851e-7,8.61559401495515
TMCO1,1.2703202117924155,5.864720174131523,5.734327874629441,3.014775505495827e-8,4.760862266798538e-7,8.058402118969617
ATP2A3,-1.4320157136309621,5.180766330181467,-5.730777649998128,3.07060779965831e-8,4.837754489942285e-7,8.079639170210346
GGTA1,-1.7534325861674063,2.855502287472378,-5.730352857651188,3.077355506398506e-8,4.844630000932862e-7,8.404094215661361
HCAR1,1.3836129143408304,0.7942703011329532,5.728705556934721,3.1036596092250185e-8,4.874712356869341e-7,8.47835020994291
LINC00665,1.76972693399397,4.6158726147198665,5.728345696919943,3.1094350025660565e-8,4.880012122946141e-7,8.115838979018815
ANTXR2,-1.033713736570884,4.391063830047579,-5.727957895384968,3.1156705757141524e-8,4.886025368890002e-7,8.186937340254445
ABO,2.117830873892874,1.7970144930731033,5.720650365843629,3.235478955525703e-8,5.058298022469569e-7,8.363242312119857
MPP3,1.1747604869921133,0.8066248999871559,5.717421192876419,3.289843880047884e-8,5.139337972182413e-7,8.40609964631916
ZNF516,-1.1274039189721474,6.068394350034202,-5.716142512533586,3.311616763711714e-8,5.165410522308279e-7,7.98721635847017
OR51E2,-1.5371884134054508,-1.1783129730293127,-5.714500140896881,3.3397889115766455e-8,5.201369336312931e-7,8.49873916822095
MAST1,1.3887567243800971,1.894220744684217,5.7142617635125355,3.3438972727079334e-8,5.203780104939972e-7,8.282708617320525
TMCC3,1.0377931565517846,3.9959836437332323,5.713046851183628,3.364912681293519e-8,5.232477837384046e-7,8.072462719990362
CRNDE,-1.6693606683308215,3.0680635957570703,-5.703267593214978,3.53883464018857e-8,5.481956953292111e-7,8.238692241074887
PRRG3,1.3705072429088154,-0.39182761165000735,5.699492071431929,3.6083032916294107e-8,5.581062107996662e-7,8.380955905513737
COL26A1,2.435298802347487,3.4039239862139112,5.698818217677176,3.6208412410863695e-8,5.596195998771055e-7,8.108806728891691
APOA1,2.2911187090403144,-0.3517830265907305,5.698266512960801,3.6311380951681216e-8,5.606114918027139e-7,8.351748747360846
SLC16A10,1.63447089639965,1.3864682343500208,5.698178910597228,3.6327757070663953e-8,5.606114918027139e-7,8.277347731210392
