Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
FGFR4,1.013515441239937,4.19713560915765,3.7581996777211124,2.1628874576006189e-4,7.690434690041109e-4,-0.38136138136075637
TMEM132A,-0.5766600908095878,8.009561204724058,-3.757979719384924,2.1646798867107592e-4,7.69493218623234e-4,-0.5410216520124029
IP6K1,0.24208680378761205,6.1767444324890395,3.757914359692011,2.1652127699299647e-4,7.69493218623234e-4,-0.5223208731662252
BCL2,-0.7512597838939361,4.123661467831999,-3.7579051104297267,2.1652881899755338e-4,7.69493218623234e-4,-0.3130607966603032
NLGN2,0.5765180136014081,5.191223580469435,3.757797948812075,2.1661621849105832e-4,7.69669235072075e-4,-0.46677452361786376
AL606834.2,-0.655727410300013,-1.3549306236122853,-3.7574949273012592,2.1686353897782887e-4,7.703515336260656e-4,0.22423616427660775
LINC02672,1.1367388713428412,2.4736111777316028,3.7574698088909844,2.1688405212597656e-4,7.703515336260656e-4,-0.15802305172335895
MYOZ1,1.1726279349588182,-0.9211340672333332,3.7570746587599473,2.1720699600422488e-4,7.713637929040479e-4,0.13262303599016523
PRKAA2,0.7431915980358275,3.0839248745759162,3.756694379834967,2.1751821513440152e-4,7.723340678531755e-4,-0.2171919890961389
GMPPB,-0.46786844289979523,5.495080906638259,-3.755874921416964,2.181902903506381e-4,7.745850587050426e-4,-0.47974316490916813
MARS2,0.4744744832072465,2.999583508827837,3.7557838595908386,2.182650953251957e-4,7.747152981818507e-4,-0.1805754607438148
SCN2A,1.2911081565573865,-1.353564859394986,3.7553192932452992,2.186471020924739e-4,7.759356910996052e-4,0.1872837211569207
CDKN2C,0.7380494320096518,3.28667813134569,3.754959296127259,2.1894355732605782e-4,7.768521052888965e-4,-0.22417888482239334
ZNF561,-0.3347595169516975,5.224879091443866,-3.75438532041842,2.1941700815299804e-4,7.783961029327164e-4,-0.4752602909807466
PELI3,0.49998611223746536,3.475204090577514,3.7521646467192364,2.2125788479714306e-4,7.847897470536013e-4,-0.2569901536262833
TAX1BP1,-0.3459098665343241,6.9596157860676104,-3.7520460417882227,2.2135661433658928e-4,7.849499908156097e-4,-0.5580860190175363
DIPK1C,-1.2820481550169127,-1.3267889270665167,-3.752017587671291,2.213803064040088e-4,7.849499908156097e-4,0.22490714399512157
NF1,-0.4192874643554436,5.960595683544794,-3.751606939981055,2.2172249545512134e-4,7.860261638984626e-4,-0.530245603897538
LRCH3,0.273239640532271,5.402731789485597,3.751547898797665,2.2177173501569555e-4,7.860636104741885e-4,-0.5113443073522772
PJVK,-0.6188121115968294,0.9229693575656513,-3.7509187082976543,2.222971136141821e-4,7.877825507473673e-4,0.03642038873468589
ATG4A,-0.349649672947816,3.64262330389243,-3.75087432162862,2.223342211713688e-4,7.877825507473673e-4,-0.2768492609442408
RGS11,1.2667507845266444,-0.41722872196855654,3.750809825312939,2.2238815096000788e-4,7.878362872775318e-4,0.12145491870462433
RAI14,0.476293023669621,5.873653706409648,3.75072010760056,2.224631906402462e-4,7.879647763284008e-4,-0.5411442779800577
ADAMTS1,0.7679425416326113,6.153635943426244,3.7495791889425285,2.2341954106951337e-4,7.912142799611064e-4,-0.5536126002072335
HTRA2,0.2983633516024877,4.33560818095906,3.749357881056735,2.236054968403891e-4,7.917348637254474e-4,-0.40479890741494184
PRIM1,0.5525106956828023,1.5460566366961577,3.7489672693383773,2.2393406840073762e-4,7.927601473918467e-4,-0.021560837465769644
AC097639.1,-0.5425961263463812,0.8439066010146709,-3.7478953900337517,2.2483804778515365e-4,7.958217490744449e-4,0.02695975122452765
AL158151.4,-0.9176002885056289,-2.1425138798025114,-3.747703772090926,2.250000133545571e-4,7.961996148630226e-4,0.24608095926806683
AURKAIP1,0.38600428703229817,7.038200309218752,3.7476764051939635,2.2502315428917546e-4,7.961996148630226e-4,-0.5746055928451028
MYO15A,0.6458300330889652,0.8114609289626038,3.7475924584583433,2.2509415210088547e-4,7.962456117971879e-4,0.014180518229115258
TTPAL,0.3054730390065812,4.730435540303084,3.7475683931237973,2.2511450921996857e-4,7.962456117971879e-4,-0.47110381080817554
RPP25,0.5579650775534231,4.3090585226398845,3.747083505968432,2.2552505110470705e-4,7.975589244217968e-4,-0.40743792215304797
PCDHA12,1.4272878647418825,-2.5253226865949685,3.746886380677814,2.2569215431450973e-4,7.980110202310535e-4,0.24308920944354817
U2AF1L4,0.40993447101301594,2.349547905813515,3.746769130481514,2.2579160283468265e-4,7.982237843124179e-4,-0.13187261598509092
CBWD1,0.4222313675469196,2.8745195715254694,3.7446263654199465,2.2761634676962485e-4,8.045347185644966e-4,-0.20595520092245057
AC005790.1,-0.9048850269546729,-1.0994211267288936,-3.7443524126807155,2.2785064227483437e-4,8.052228227427811e-4,0.1652475340538242
CRIM1-DT,0.6950019909471444,-0.22495847733408675,3.743914333530357,2.2822577882805384e-4,8.064083325628244e-4,0.06216896148718032
AL035461.2,0.7301200623402869,-0.340383126640785,3.743333341476405,2.2872419475811277e-4,8.080289473776958e-4,0.0838413198426009
TMEM165,-0.379253204958812,6.708747360029902,-3.742693417469492,2.292743564769441e-4,8.098317728601689e-4,-0.5867662357228172
KCNK3,1.0684053235284985,0.552594769674417,3.742530425271724,2.29414685322195e-4,8.101866315357588e-4,-0.004049309240270915
