ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0051216,cartilage development,42/1923,209/18986,0.20095693779904306,1.98407094178504,4.802348746062024,1.1320007700595622e-5,6.264100415089212e-4,5.175351698743971e-4,SMPD3/RARG/IHH/HES5/MBOAT2/MSX1/CSGALNACT1/AXIN2/FGFR3/BARX2/TSKU/COL11A2/ECM1/COMP/BMP7/SCX/CD44/WNT7A/BMP4/FGF18/SLC26A2/SATB2/BMPR1B/CBS/HOXA5/NOG/PRRX1/MSX2/RUNX2/BMP5/FGF4/GLI3/HMGA2/HOXA3/PKDCC/EPYC/GDF5/SHOX2/SIX2/SFRP2/CHRDL2/OGN,42
GO:2000027,regulation of animal organ morphogenesis,22/1923,81/18986,0.2716049382716049,2.681586769643625,5.091440792809879,1.1950766937346439e-5,6.550158449945596e-4,5.411690652229961e-4,JHY/MSX1/PAX9/ROBO2/APCDD1/SHH/DMRT3/BMP7/BMP4/WNT10A/FGF8/NOG/WT1/RUNX2/GDNF/LHX1/SIX2/WNT3A/SFRP2/SIX1/DKK1/AGTR2,22
GO:0051321,meiotic cell cycle,54/1923,295/18986,0.18305084745762712,1.8072820539940242,4.691236037891474,1.246144043052159e-5,6.692403733349545e-4,5.52921261393569e-4,AURKA/ESPL1/ANKLE1/CCNE1/RAD54L/CDC25B/CDC20/NCAPH/TTK/TRIP13/NDC80/EME1/CDC25C/PLK1/RNF212/CDC25A/SKA1/CCNB2/ANAPC4/RAD51AP1/PKMYT1/MAJIN/PTTG1/SGO1/SMC1B/UBB/BRCA2/DMRT1/SPIRE1/NUF2/ASPM/MSX1/HSF2BP/RSPH1/MEIOC/PLCB1/OVOL1/EXO1/HFM1/FMN2/TDRD12/SMC4/SHOC1/SPATA17/NPM2/GPR3/MSX2/KCTD19/SYCP2L/SYCP2/SYCE1L/OOEP/HORMAD1/CCNA1,54
GO:0061326,renal tubule development,26/1923,105/18986,0.24761904761904763,2.4447713146621104,4.983661209405736,1.2509735287423213e-5,6.692403733349545e-4,5.52921261393569e-4,PTCH1/HES5/STAT1/SHH/FMN1/HS3ST3B1/POU3F3/BMP4/ADAMTS16/PAX2/KIF26B/FGF8/NOG/WT1/GLI3/GDNF/TCF21/EYA1/LHX1/HS3ST3A1/SIX2/TFAP2B/SIX1/HNF1B/PROM1/AGTR2,26
GO:0048557,embryonic digestive tract morphogenesis,9/1923,17/18986,0.5294117647058824,5.226943195374874,5.853234198980313,1.2559159047814959e-5,6.692403733349545e-4,5.52921261393569e-4,IHH/SOX11/SHH/GLI3/TCF21/PDGFRA/SHOX2/SIX2/HNF1B,9
GO:1903522,regulation of blood circulation,50/1923,267/18986,0.18726591760299627,1.8488979259544913,4.689613253916931,1.3671039356427602e-5,7.218057935434941e-4,5.963504082374068e-4,MDM2/RANGRF/DOCK5/S100A1/TRPM4/TMEM38A/ADRA1B/ADA/KCNH2/SLC8A1/EDN3/SLC1A1/TNNI3/ADRA2B/ADORA1/KCNJ12/AVPR2/KCNE4/SMTNL1/THRB/SCN2B/ATP2B2/SPTBN4/KCNE1/GSTM2/SVEP1/CORIN/ADRA2A/CHRM2/KCND3/DBH/CYP2J2/TH/SLC4A3/MMP2/PTGS2/CELF2/GJA1/ASIC2/SLC8A2/GLP1R/HEY2/NOS1/SHOX2/DES/KCNH6/TBX18/FOXN4/AGTR2/CHGA,50
GO:0007611,learning or memory,52/1923,282/18986,0.18439716312056736,1.8205743832590182,4.6606072855263125,1.4518591190248112e-5,7.595862936352535e-4,6.275643675248873e-4,FOXO6/VLDLR/EPHB2/RASGRF1/SLC1A1/TTBK1/DNAH11/PLCB1/SLC2A4/DNAAF4/GRIN1/SNAP25/SLC12A5/KLK8/NTSR1/RAPGEF3/FOXB1/C1QL1/SHANK2/ABCA7/GRIN2B/APOE/BRINP1/SPECC1/KCNK2/NOG/NDRG4/NTF4/GATM/DBH/CNR1/MEIS2/TH/PTGS2/CX3CR1/JPH3/PPP1R1B/MME/PAK5/SLC7A11/LRRC66/SLC8A2/GLP1R/CNTN2/CSMD1/SCN2A/LMX1A/ADCY1/SHANK1/DKK1/OPRK1/PRKCG,52
GO:0061333,renal tubule morphogenesis,22/1923,82/18986,0.2682926829268293,2.6488844919650445,5.023281921756989,1.4786225676833675e-5,7.666191781097099e-4,6.333748827146298e-4,PTCH1/HES5/SHH/FMN1/HS3ST3B1/BMP4/ADAMTS16/PAX2/KIF26B/FGF8/NOG/WT1/GLI3/GDNF/TCF21/EYA1/LHX1/HS3ST3A1/SIX2/SIX1/HNF1B/AGTR2,22
GO:0007586,digestion,32/1923,144/18986,0.2222222222222222,2.19402553879933,4.828348507915759,1.5056571515842428e-5,7.689684781284593e-4,6.353158563640315e-4,WNK3/SST/TFF3/SLC5A1/PBLD/PPARGC1A/TLR4/APOA1/CYP39A1/MUC13/SERPINA3/INAVA/GCNT3/PRSS1/CEL/ADRA2A/CHIA/SNX10/RBP4/KCNN4/CYP8B1/TFF1/SLC9A4/CCKBR/NEGR1/HAMP/AQP5/OPRK1/CLDN2/CLPSL1/MUC6/PRSS2,32
GO:0001657,ureteric bud development,25/1923,100/18986,0.25,2.468278731149246,4.942034383609884,1.5280244957209223e-5,7.689684781284593e-4,6.353158563640315e-4,PTCH1/ROBO2/SHH/FMN1/HS3ST3B1/BMP7/BMP4/ADAMTS16/PAX2/KIF26B/FGF8/NOG/WT1/GLI3/GDNF/TCF21/EYA1/LHX1/HS3ST3A1/FOXJ1/SIX2/RET/SIX1/HNF1B/AGTR2,25
GO:0060349,bone morphogenesis,25/1923,100/18986,0.25,2.468278731149246,4.942034383609884,1.5280244957209223e-5,7.689684781284593e-4,6.353158563640315e-4,SMPD3/RARG/IHH/MSX1/CSGALNACT1/AXIN2/FGFR3/TSKU/PHOSPHO1/DLX5/COMP/SCX/BMP4/FGF18/BMPR1B/CBS/SP5/MSX2/RUNX2/FGF4/GLI3/LTF/SHOX2/SFRP4/HAS2,25
GO:0042475,odontogenesis of dentin-containing tooth,24/1923,94/18986,0.2553191489361702,2.520795299897102,4.962070924169356,1.5366007816641674e-5,7.689684781284593e-4,6.353158563640315e-4,FOXI3/SMPD3/MSX1/APCDD1/LEF1/KLK4/SHH/DMRT3/BMP7/KLK5/BMP4/WNT10A/FGF8/EDAR/MSX2/RUNX2/FGF4/GLI3/FAM20A/TP63/PDGFRA/WDR72/FST/LRP4,24
GO:0061448,connective tissue development,53/1923,290/18986,0.18275862068965518,1.8043968655297937,4.634066549291872,1.5644508207537615e-5,7.761564201239566e-4,6.412544788879075e-4,TRPM4/ZNF516/SMPD3/RARG/IHH/UBB/HES5/DGAT2/MBOAT2/MSX1/CSGALNACT1/PPARGC1A/AXIN2/XBP1/FGFR3/BARX2/TSKU/COL11A2/ECM1/COMP/BMP7/SCX/CD44/WNT7A/BMP4/FGF18/PDGFD/SLC26A2/SATB2/BMPR1B/CBS/HOXA5/NOG/WT1/PRRX1/MSX2/RUNX2/LPL/BMP5/FGF4/GLI3/HMGA2/HOXA3/PKDCC/EPYC/GDF5/SHOX2/GDF7/SIX2/SFRP2/CHRDL2/OGN/FOXA1,53
GO:0010466,negative regulation of peptidase activity,40/1923,198/18986,0.20202020202020202,1.9945686716357545,4.7227433146178095,1.5920129152790083e-5,7.830798570453583e-4,6.469745693491032e-4,BIRC5/LAMP3/SERPINA4/SERPINA6/SERPINA11/SERPIND1/EPPIN/BIRC7/SERPINA1/PCSK1N/ECM1/PZP/COL28A1/CD44/SPINK4/SERPINA3/CRB2/CST2/PAX2/WFDC8/WFDC1/CPAMD8/CST1/DPEP1/PTGS2/IFI6/SPINK5/SERPINA5/SPINK6/ITIH2/CST4/SPOCK3/LTF/RARRES1/ANXA8/SPOCK1/ITIH5/A2ML1/SERPINI2/SERPINB3,40
GO:0048754,branching morphogenesis of an epithelial tube,34/1923,158/18986,0.21518987341772153,2.124594350862642,4.765292833173492,1.7073893480727678e-5,8.327140422168456e-4,6.879819522965827e-4,PGR/PTCH1/ESR1/IHH/LEF1/SHH/HS3ST3B1/CTSH/BMP7/HHIP/BMP4/ADAMTS16/PAX2/FGF8/HOXA5/NOG/WT1/MSX2/AR/GLI3/GDNF/TCF21/EYA1/LHX1/HS3ST3A1/SEMA3E/CSMD1/GDF7/SIX2/SFRP2/SIX1/HNF1B/AGTR2/FOXA1,34
GO:0010977,negative regulation of neuron projection development,30/1923,132/18986,0.22727272727272727,2.2438897555902235,4.8143133380507726,1.7344625274749212e-5,8.38809398791443e-4,6.930178891290774e-4,MDM2/VIM/FIGNL2/LPAR1/EPHB2/TRIM46/ITM2C/SEMA6C/MAG/TSKU/DAB2/ARHGAP4/RTN4R/NTN1/STX1B/MT3/APOE/GFAP/SLIT1/WNT3/NLGN1/NEU4/MGARP/DAB1/EPHA7/SPOCK1/WNT3A/SEMA3A/DKK1/LRP4,30
GO:1905818,regulation of chromosome separation,21/1923,77/18986,0.2727272727272727,2.6926677067082685,4.996317605767525,1.749173803502927e-5,8.388746032632787e-4,6.930717605633966e-4,ESPL1/SPC24/UBE2C/BIRC5/CDCA8/BUB1/CDC20/NCAPH/TTK/TRIP13/NDC80/PLK1/SPC25/SKA1/DLGAP5/SPDL1/NCAPG/NUF2/CENPF/HASPIN/SMC4,21
GO:0072163,mesonephric epithelium development,25/1923,101/18986,0.24752475247524752,2.4438403278705403,4.884145662843508,1.8376344379391193e-5,8.668513270770189e-4,7.161859151139778e-4,PTCH1/ROBO2/SHH/FMN1/HS3ST3B1/BMP7/BMP4/ADAMTS16/PAX2/KIF26B/FGF8/NOG/WT1/GLI3/GDNF/TCF21/EYA1/LHX1/HS3ST3A1/FOXJ1/SIX2/RET/SIX1/HNF1B/AGTR2,25
GO:0072164,mesonephric tubule development,25/1923,101/18986,0.24752475247524752,2.4438403278705403,4.884145662843508,1.8376344379391193e-5,8.668513270770189e-4,7.161859151139778e-4,PTCH1/ROBO2/SHH/FMN1/HS3ST3B1/BMP7/BMP4/ADAMTS16/PAX2/KIF26B/FGF8/NOG/WT1/GLI3/GDNF/TCF21/EYA1/LHX1/HS3ST3A1/FOXJ1/SIX2/RET/SIX1/HNF1B/AGTR2,25
GO:2000095,"regulation of Wnt signaling pathway, planar cell polarity pathway",8/1923,14/18986,0.5714285714285714,5.641779956912562,5.832560552401047,1.8712449693253724e-5,8.755296584119933e-4,7.233558858744293e-4,MLLT3/DAB2/PLEKHA4/DACT1/NKD1/RSPO3/SPEF1/DKK1,8
GO:0001763,morphogenesis of a branching structure,41/1923,207/18986,0.19806763285024154,1.9555445019733155,4.640524898636932,2.051235226281303e-5,9.520047360684597e-4,7.86539008243858e-4,FIGNL2/PGR/PTCH1/ESR1/ERMN/IHH/LEF1/SHH/HS3ST3B1/CTSH/BMP7/HHIP/BMP4/PROX1/ADAMTS16/PAX2/FGF8/HOXA5/NOG/WT1/RSPO3/MSX2/AR/GLI3/TP63/GDNF/TCF21/EYA1/LHX1/HS3ST3A1/SEMA3E/CSMD1/SHOX2/GDF7/SIX2/EPHA7/SFRP2/SIX1/HNF1B/AGTR2/FOXA1,41
GO:0072073,kidney epithelium development,33/1923,153/18986,0.21568627450980393,2.129495375893467,4.709097332162838,2.1466611224959664e-5,9.88322780797143e-4,8.165446981317289e-4,PTCH1/HES5/STAT1/ROBO2/SHH/FMN1/HS3ST3B1/BMP7/POU3F3/PODXL/BMP4/ADAMTS16/PAX2/KIF26B/FGF8/NOG/WT1/GLI3/NPHS1/GDNF/TCF21/EYA1/LHX1/HS3ST3A1/FOXJ1/SIX2/EPHA7/RET/TFAP2B/SIX1/HNF1B/PROM1/AGTR2,33
GO:0060562,epithelial tube morphogenesis,58/1923,331/18986,0.17522658610271905,1.7300322224369338,4.498064174315288,2.324914188684374e-5,0.0010618953298316327,8.773297736246714e-4,PGR/PTCH1/ESR1/TCTN1/RARG/IHH/DLC1/HES5/DNAAF1/LEF1/CCDC40/SHH/CC2D2A/FMN1/HS3ST3B1/CTSH/BMP7/NTN1/PODXL/HHIP/BMP4/PROX1/ADAMTS16/PAX2/KIF26B/LRP2/FGF8/HOXA5/NOG/NDRG4/WT1/COBL/MSX2/BMP5/AR/GLI3/GJA1/SALL4/GDNF/TCF21/EYA1/LHX1/HS3ST3A1/SEMA3E/CSMD1/TRIM71/GDF7/SIX2/EPHA7/WNT3A/SFRP2/RET/SIX1/FOLR1/HNF1B/FOXN4/AGTR2/FOXA1,58
GO:0048592,eye morphogenesis,35/1923,167/18986,0.20958083832335328,2.0692157027598466,4.6589981736108745,2.3470932837350632e-5,0.00106358439747207,8.787252683490495e-4,EPHB2/PRKCI/EPHB1/RARG/IHH/ALDH1A3/SLC1A1/TULP1/SOX11/TSKU/COL8A2/BMP7/CDON/THRB/BMP4/PROX1/RP1/FAT1/CRB2/PAX2/NDP/HCN1/NKD1/SIX3/FSCN2/RBP4/TH/VAX2/GLI3/LHX1/AQP5/TENM3/TFAP2B/PROM1/FOXN4,35
GO:0003338,metanephros morphogenesis,12/1923,31/18986,0.3870967741935484,3.821850938553671,5.27861841926024,2.5244139932883465e-5,0.0011350001977636277,9.377284545792321e-4,HES5/STAT1/FMN1/BMP4/PAX2/KIF26B/WT1/GDNF/LHX1/FOXJ1/SIX2/AGTR2,12
GO:0048638,regulation of developmental growth,57/1923,325/18986,0.1753846153846154,1.731592463698548,4.465917485617989,2.651910623741875e-5,0.0011760662096438879,9.716568784967656e-4,L1CAM/CDKN1A/PTCH1/RASAL1/CACNA2D2/TRIM46/EPPK1/AGR2/FGF20/SEMA6C/FGFR3/PLCB1/MAG/ARHGAP4/RTN4R/TP73/BDNF/NTN1/PROX1/SPTBN4/MT3/APOE/GLI1/IL7/KCNK2/FGF8/ZFPM2/NOG/WT1/SLIT1/IGF2/MIR17HG/WNT3/RBP4/LIN7A/AR/MAP1B/EFNA5/CPNE6/UNC13A/CRABP2/GDF5/MYOZ1/HEY2/ADRB2/ERBB4/RND2/NKX6-1/EPHA7/WNT3A/IGF1/ISLR2/RIMS2/SIX1/SEMA3A/PLXNA4/HNF1B,57
GO:0030900,forebrain development,69/1923,416/18986,0.1658653846153846,1.6376080043201728,4.414298744017284,2.6834556622491152e-5,0.0011760662096438879,9.716568784967656e-4,E2F1/TACC3/IGF2BP1/APLP1/ALK/LPAR1/TCTN1/EPHB2/SSTR3/DLC1/ALDH1A3/UBB/HES5/WDR62/ASPM/FUT1/MSX1/AVPR2/ROBO2/PLCB1/LEF1/TSKU/LRP8/SRD5A2/SHH/DLX5/SLC1A2/CDK5R1/RAC3/RTN4R/POU3F3/CDON/WNT7A/BMP4/PROX1/FOXB1/CHD5/LRP2/GLI1/FGF8/NOG/MDGA1/SLIT1/SIX3/TH/VAX2/GLI3/SLC7A11/TMEM108/OTX1/HTR6/LHX1/SEMA3E/SSTR1/CNTN2/MGARP/SCN2A/LMX1A/EFNA2/ERBB4/GDF7/DAB1/WNT3A/DNAH5/FOXG1/SEMA3A/PLXNA4/GSC/DKK1,69
GO:0055123,digestive system development,32/1923,148/18986,0.21621621621621623,2.134727551264213,4.6523492391085854,2.6987925378436555e-5,0.0011760662096438879,9.716568784967656e-4,CDKN1A/SPDEF/ADA/IHH/AGR2/DNAAF1/CPS1/SOX11/CCDC40/SHH/ASS1/BARX1/DACT1/GLI1/HOXA5/FOXL1/CDX2/COBL/IGF2/GLI3/TP63/TCF21/PYY/PKDCC/PDGFRA/SHOX2/CCKBR/SIX2/SFRP2/CXCL8/RET/HNF1B,32
GO:0045132,meiotic chromosome segregation,24/1923,97/18986,0.24742268041237114,2.4428325586631714,4.782605569418231,2.7007950638868132e-5,0.0011760662096438879,9.716568784967656e-4,AURKA/ESPL1/CCNE1/NCAPH/TTK/TRIP13/NDC80/PLK1/RNF212/SKA1/CCNB2/MAJIN/PTTG1/SGO1/NUF2/ASPM/MEIOC/FMN2/SMC4/SHOC1/SYCP2L/SYCP2/SYCE1L/HORMAD1,24
GO:0010721,negative regulation of cell development,51/1923,281/18986,0.18149466192170818,1.791917655353901,4.489743977619415,2.7209100704577842e-5,0.0011760662096438879,9.716568784967656e-4,CDKN2A/DLL3/EPHB2/TRIM46/IHH/CEACAM1/HES5/PIK3R1/CEBPA/SEMA6C/SOX11/TLR4/ERBB2/MAG/ARHGAP4/SHH/BMP7/RTN4R/NTN1/WNT7A/BMP4/PROX1/FSTL3/GPR68/MT3/ERFE/BRINP1/TMEM176A/ANXA1/NOG/CALCA/LRRC17/SLIT1/WNT3/HOXA7/TLR3/TMEM176B/FGL2/GLI3/TNFAIP6/PAEP/LTF/FOXJ1/NKX6-1/DAB1/EPHA7/WNT3A/IGF1/SEMA3A/VAX1/LRP4,51
GO:0010965,regulation of mitotic sister chromatid separation,18/1923,62/18986,0.2903225806451613,2.8663882039152533,4.9414977671725575,2.738364415156924e-5,0.0011760662096438879,9.716568784967656e-4,ESPL1/SPC24/UBE2C/BIRC5/CDCA8/BUB1/CDC20/TTK/TRIP13/NDC80/PLK1/SPC25/SKA1/DLGAP5/SPDL1/NUF2/CENPF/HASPIN,18
GO:0007143,female meiotic nuclear division,14/1923,41/18986,0.34146341463414637,3.371307535228239,5.102696669093947,2.864424717806489e-5,0.0012210936482204698,0.0010088582027549247,AURKA/CDC25B/NCAPH/TTK/TRIP13/NDC80/PLK1/SKA1/CCNB2/UBB/SPIRE1/HSF2BP/MEIOC/FMN2,14
GO:0060485,mesenchyme development,59/1923,341/18986,0.17302052785923755,1.7082515558686864,4.430479999433701,2.9121126590163968e-5,0.0012322947318117179,0.0010181124520725281,MDM2/FAM83D/DLL3/EFNB1/FOXA2/VASN/EDN3/STAT1/TCF15/MSX1/MEOX1/SEMA6C/AXIN2/ROBO2/LEF1/DAB2/SHH/BMP7/BAMBI/SCX/BMP4/WNT10A/CRB2/PAX2/RBM24/FGF8/ZFPM2/HOXA5/NOG/WT1/MSX2/S100A4/SEMA3D/BMP5/ZNF750/HMGA2/GDNF/TCF21/HEY1/SEMA3E/EPHA3/LRG1/HEY2/ERBB4/SIX2/HAS2/WNT3A/AMH/IGF1/SFRP2/HPN/RET/SIX1/FOLR1/SEMA3A/GSC/DKK1/SERPINB3/FOXA1,59
GO:0042471,ear morphogenesis,29/1923,129/18986,0.2248062015503876,2.2195374636690897,4.665744451576509,2.9542748411684063e-5,0.001241011073790086,0.0010253138269348976,EPHB2/ALDH1A3/TMIE/MSX1/DLX5/ATP6V1B1/SLITRK6/NTN1/PROX1/PAX2/FGF8/USH1G/NOG/KCNQ4/PRRX1/HOXA2/HOXA1/DLX6/OTX1/EYA1/SIX2/HMX2/WNT3A/HPN/FOXG1/SIX1/TBX18/GSC/GJB6,29
GO:0140014,mitotic nuclear division,51/1923,282/18986,0.18085106382978725,1.785563337427114,4.4617554341804215,3.001090150644267e-5,0.001250629388185704,0.0010332604044875988,KIF2C/TPX2/AURKA/ESPL1/SPC24/UBE2C/BIRC5/CDCA8/RANGRF/CDCA5/BUB1/CDC20/NCAPH/TTK/MYBL2/KIFC1/TRIP13/NDC80/CDC25C/PSRC1/SPAG5/KIF18B/PLK1/CENPI/SPC25/SMPD3/KIF4A/KIF23/SKA1/EPS8/UBE2S/PKMYT1/DLGAP5/SPDL1/MKI67/EDN3/DMRT1/NCAPG/NUF2/CENPE/CENPF/BMP7/ANLN/BMP4/HASPIN/SMC4/NPM2/FGF8/IGF2/CCDC8/IGF1,51
GO:0060047,heart contraction,47/1923,253/18986,0.1857707509881423,1.8341359741346177,4.483949297030754,3.020633969727417e-5,0.001250629388185704,0.0010332604044875988,MDM2/RANGRF/S100A1/TRPM4/TMEM38A/SCN8A/ADRA1B/SCN4A/ADA/FGF12/KCNH2/MAP2K6/SLC8A1/EDN3/SLC1A1/TNNI3/ADORA1/KCNJ12/KCNE4/THRB/SCN2B/ATP2B2/SPTBN4/KCNE1/GSTM2/SGCD/CORIN/CHRM2/KCND3/CYP2J2/TH/SLC4A3/CELF2/GJA1/SCN1A/SLC8A2/GLP1R/SCN2A/HEY2/NOS1/SHOX2/DES/KCNH6/TBX18/FOXN4/AGTR2/CHGA,47
GO:0043410,positive regulation of MAPK cascade,76/1923,472/18986,0.16101694915254236,1.5897388437910398,4.355598615509617,3.0662207463253796e-5,0.0012604357425073257,0.0010413623391843413,ADRA1B/IQGAP3/DUSP15/LPAR1/MAP4K1/MAP2K6/EDN3/BIRC7/EDA2R/CD40/FGF20/ADRA2B/ADORA1/FZD10/P2RY1/IGFBP4/IGFBP6/TENM1/NEK10/TLR4/FGFR3/PLCB1/ERBB2/PELI2/PDE6G/GPBAR1/TP73/CD44/CDON/GRM4/WNT7A/BMP4/FGF18/PDGFD/DOK5/INAVA/TNFAIP8L3/TNFRSF19/ABCA7/MT3/APOE/CXCL17/FGF8/FGF19/ADRA2A/P2RY6/NDRG4/EDAR/AKAP12/IL11/ALKAL2/GADD45G/NKD1/IGF2/FGF3/DOK6/TLR3/AR/NECAB2/FGF4/SLC30A10/PDGFRA/PLA2G2A/FZD7/KISS1/ADRB2/ERBB4/FGFR4/IGF1/ALOX12B/RET/ALOX15/SEMA3A/DKK1/OPRK1/CCL21,76
GO:0002070,epithelial cell maturation,11/1923,27/18986,0.4074074074074074,4.022380154465438,5.2758265026606415,3.1286299591362025e-5,0.0012769691783566558,0.0010550221370226372,CDKN1A/PGR/CEBPA/AKR1B1/KCNE1/HOXA5/SIX3/BHLHA15/GJA1/NKX6-1/FOXA1,11
GO:0008037,cell recognition,33/1923,156/18986,0.21153846153846154,2.08854354174167,4.583003534082718,3.255322178950892e-5,0.001319322474638196,0.0010900141054352248,SPA17/ROBO3/EPHB2/EPHB1/PTX3/DSCAML1/CRTAC1/C4BPA/TULP1/C4BPB/B4GALT1/ROBO2/PALLD/CDK5R1/OVGP1/OPCML/ASTL/ADAM32/CNTNAP3/CNR1/ATP8B3/CD5/FUT3/TUB/LBP/SPACA4/EPHA3/CNTN2/PAEP/LY6K/FOXG1/FOLR1/CCL21,33
GO:0120254,olefinic compound metabolic process,34/1923,163/18986,0.2085889570552147,2.0594227450079594,4.56022132580944,3.379218085122335e-5,0.0013599580475439888,0.0011235869039747947,ELOVL3/ABHD6/CLCN2/ABCD1/ALDH1A3/DAGLA/ELOVL2/DGAT2/PTGS1/PLA2G4A/ADH6/SRD5A2/DAB2/ALOX15B/GRIN1/AKR1B1/CYP2S1/SCNN1B/GSTM2/ALOXE3/CEL/RBP4/CYP2J2/PTGS2/PLA2G10/BMP5/SDR16C5/CYP4F3/CYP11A1/ADH1C/ALOX12B/ALOX15/PTGIS/ADH1B,34
GO:0002064,epithelial cell development,42/1923,219/18986,0.1917808219178082,1.8934740951281885,4.464510443667378,3.639412548596265e-5,0.001454501334525799,0.001201697842252144,CDKN1A/SPDEF/VIM/PGR/MAGI1/ESR1/RILPL2/HPSE/RARG/IHH/DMRT1/CEBPA/B4GALT1/PLCB1/SFN/PALLD/ADAMTSL4/TJP3/AKR1B1/PODXL/WNT7A/BMP4/PROX1/RAPGEF3/KCNE1/FAT1/HOXA5/DACT2/SIX3/BHLHA15/BMP5/AR/CLDN1/GJA1/TP63/NPHS1/SLC9A4/FOXJ1/NKX6-1/TMOD1/HYDIN/FOXA1,42
GO:0048565,digestive tract development,30/1923,137/18986,0.21897810218978103,2.1619959688898507,4.582347232630142,3.689821571525612e-5,0.001464477458215855,0.0012099400390984528,CDKN1A/SPDEF/ADA/IHH/AGR2/DNAAF1/CPS1/SOX11/CCDC40/SHH/ASS1/DACT1/GLI1/HOXA5/FOXL1/CDX2/COBL/GLI3/TP63/TCF21/PYY/PKDCC/PDGFRA/SHOX2/CCKBR/SIX2/SFRP2/CXCL8/RET/HNF1B,30
GO:0001823,mesonephros development,25/1923,105/18986,0.23809523809523808,2.3507416487135675,4.659310916757016,3.725757324307185e-5,0.0014686118768073872,0.0012133558640155411,PTCH1/ROBO2/SHH/FMN1/HS3ST3B1/BMP7/BMP4/ADAMTS16/PAX2/KIF26B/FGF8/NOG/WT1/GLI3/GDNF/TCF21/EYA1/LHX1/HS3ST3A1/FOXJ1/SIX2/RET/SIX1/HNF1B/AGTR2,25
GO:0050890,cognition,57/1923,329/18986,0.17325227963525835,1.7105396677873193,4.364481121261571,3.794823424609085e-5,0.001485660463171788,0.0012274412752566585,GPR158/FOXO6/VLDLR/EPHB2/RASGRF1/SLC1A1/FAM107A/TTBK1/ADORA1/DNAH11/PLCB1/SLC2A4/DNAAF4/GRIN1/SNAP25/SLC12A5/KLK8/NTSR1/RAPGEF3/FOXB1/C1QL1/SHANK2/ABCA7/GRIN2B/APOE/BRINP1/SPECC1/KCNK2/NOG/NDRG4/NTF4/GATM/DBH/CNR1/MEIS2/TH/HOXA1/PTGS2/CX3CR1/JPH3/PPP1R1B/MME/PAK5/SLC7A11/LRRC66/SLC8A2/GLP1R/CNTN2/CSMD1/SCN2A/LMX1A/TMPRSS11E/ADCY1/SHANK1/DKK1/OPRK1/PRKCG,57
GO:0040020,regulation of meiotic nuclear division,13/1923,37/18986,0.35135135135135137,3.468932270804346,5.046428657165011,3.904871607644022e-5,0.0015184146014859017,0.0012545024930105298,CDC20/TRIP13/RAD51AP1/DMRT1/MSX1/PLCB1/NPM2/GPR3/MSX2/SYCP2L/SYCP2/OOEP/HORMAD1,13
GO:0042481,regulation of odontogenesis,9/1923,19/18986,0.47368421052631576,4.676738648493308,5.3827906096482385,3.95220968315376e-5,0.0015265078339966368,0.0012611890596118357,MSX1/PAX9/APCDD1/SHH/DMRT3/BMP4/WNT10A/FGF8/RUNX2,9
GO:1902476,chloride transmembrane transport,26/1923,112/18986,0.23214285714285715,2.291973107495729,4.6036018650127035,4.1895307596589934e-5,0.0016073833014558338,0.001328007750272258,CLCN4/CLCN2/GABRE/GABRQ/CLCNKB/SLC1A1/ANO1/CLCA4/SLC12A5/GLRB/SLC26A2/CLIC6/KCNK2/CLIC5/BEST4/SLC4A3/OCA2/CLCA2/SLC26A4/GABRP/BEST3/GABRG3/SLC12A3/GABRA3/SLC17A7/NMUR2,26
GO:0051785,positive regulation of nuclear division,18/1923,64/18986,0.28125,2.7768135725429017,4.7798644231193,4.380104506817411e-5,0.0016693709560751124,0.0013792214748898045,AURKA/ESPL1/UBE2C/CDC20/SMPD3/SKA1/RAD51AP1/DLGAP5/EDN3/DMRT1/MSX1/PLCB1/NPM2/FGF8/IGF2/MSX2/OOEP/IGF1,18
GO:0023061,signal release,78/1923,493/18986,0.15821501014198783,1.5620749779281233,4.245034990726936,4.484443952287738e-5,0.0016894876719334687,0.0013958417511771874,SYNGR3/TRPM4/GRIK5/GPR158/SMPD3/OTOF/CADPS2/ADCY5/FOXA2/GCK/SNCG/CSPG5/HFE/RIMS3/MAP2K6/C1QTNF12/EDN3/FGF20/ANO1/ADRA2B/ADORA1/IRS2/P2RY1/SOX11/PLA2G4A/PLCB1/OR51E2/DAB2/STX19/RASL10B/SYN1/SNAP25/GRM4/WNT7A/MYB/RAPGEF3/STX1B/GPR68/HNF1A/CHRNA3/SYT12/BAIAP3/ANXA1/MICU3/MAOB/ADRA2A/IL11/RBP4/GAL/KMO/CNR1/FER1L5/RIMS4/NLGN1/SLC16A10/PTGS2/LIN7A/PLA2G10/GJA1/TRPM5/GDNF/EFNA5/VSNL1/GLP1R/UNC13A/SLC18A2/KISS1/GIPR/NKX6-1/TRH/FAM3D/TFAP2B/RIMS2/OPRK1/HNF1B/PRKCG/DOC2A/CHGA,78
