Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
AC006206.2,3.4313598068397724,-3.359473769475472,10.334626398761866,7.384783740945912e-21,1.68638589607848e-18,36.38072049500567
C5AR2,-3.116998566124087,1.7029822113067208,-10.331633604623988,7.544610584017647e-21,1.7037407278841628e-18,36.66836627709073
NCAPH,1.3034686740935637,4.228817832948482,10.32337410009856,8.003783873765752e-21,1.7875703675869794e-18,36.58649514961348
ARHGEF38,-2.2585802295484454,2.1717494434641482,-10.316849144768897,8.386104441686099e-21,1.852599855139438e-18,36.59113295999444
MCM8,1.031102928828457,2.849650908768797,10.312516066192039,8.649982513928223e-21,1.890346716269647e-18,36.56734444735271
RGS9,1.90358145770394,1.9006360118936438,10.30618655427205,9.050359821571857e-21,1.9568033299321958e-18,36.52862541185759
KLC3,2.906929290583803,1.0690650808602213,10.288284579755542,1.0285396326827877e-20,2.200425209962629e-18,36.37961166248573
TROAP,1.453303650463809,4.77075012216659,10.256372115581447,1.2917219008614795e-20,2.7346829076154906e-18,36.07968781695006
GNB5,-1.4398105816531057,5.292955842010793,-10.252128723768692,1.3314282715088806e-20,2.7896853804274735e-18,36.049293631040584
SMIM10L2B,1.7412135563599664,0.26507591039078277,10.250602078588113,1.3460085569249597e-20,2.791456929688049e-18,36.0846388429422
LINC00839,2.506275848317814,1.1271902434268108,10.22452489260994,1.6210787171077476e-20,3.3279599844947338e-18,35.95253288077
HROB,1.1908448014744373,3.144475822834901,10.20652398588097,1.8429181169514438e-20,3.745546780892115e-18,35.815619930821505
SYT13,4.085373443948858,0.8276529641402862,10.192278366514499,2.039681021178976e-20,4.104403670736783e-18,35.72721907003044
NRIP3,1.9149821912943263,0.8401984095928324,10.175093555771975,2.3050390370868455e-20,4.592903273505201e-18,35.5852683559247
WDR31,-1.2894266130776595,2.961298354018108,-10.160819850407108,2.5513582204724564e-20,5.034349948823515e-18,35.511592531993244
FIGNL2,2.6902832809709807,-1.833964268884268,10.138545089030742,2.989063892185234e-20,5.8413206293050674e-18,35.17536070767359
MAP3K15,2.4422420905797324,-2.0381463162798843,10.132663489405289,3.116612431394093e-20,6.032574386252719e-18,35.09244477560561
TTK,1.5781448845641064,3.658269577019143,10.126563704993924,3.254613956612698e-20,6.240261703226083e-18,35.22864526585098
LINC01936,2.0706790778578186,-0.7823720316973211,10.12385918262354,3.3177302956677544e-20,6.301827152257143e-18,35.16556346876885
RSPO4,4.1229296255360275,-0.9533726627772395,10.11505746429995,3.531690285928846e-20,6.646117904742396e-18,35.126065460988855
PRELID3A,1.8866857244759132,0.8216394084180584,10.103789176647666,3.825757058451225e-20,7.1334574730241e-18,35.08686157980249
DOCK5,-2.5077657009973033,4.945041455064285,-10.098529375512777,3.971237998413319e-20,7.281658006628884e-18,35.02776916189438
MYBL2,1.6084651194026804,6.3950195907057,10.098328758858553,3.976894502734727e-20,7.281658006628884e-18,34.91016284858549
TRAF3IP2,-1.5095373304173112,6.436174331901805,-10.091662376038302,4.169485026786258e-20,7.566126221821778e-18,34.87180770719614
SYNGR3,2.393094682586766,1.1192650841815077,10.079660943888822,4.5398828085908554e-20,8.165360902814207e-18,34.93219227332519
S100A1,3.174964898504905,1.3632837367189088,10.07444086372695,4.711035691890363e-20,8.398867491401732e-18,34.907837787121046
CCDC150,1.695309878850039,1.5697818307117948,10.064030025875235,5.071778595257003e-20,8.963376362608984e-18,34.833727493858845
DOCK3,2.2367176085280955,0.26618242599331154,10.041697935942302,5.940936923950741e-20,1.0408931210549557e-17,34.648469651997004
TUBB4A,3.6478212464013864,0.11410608315085467,10.022838993391995,6.78923893016645e-20,1.1693601018364654e-17,34.516591740095045
MTFR2,1.381150400904475,2.166285979111485,10.00625891989538,7.633937403763542e-20,1.3037995276814304e-17,34.43691633901514
MLPH,-2.9629911424933013,6.560234686094717,-9.99882879313098,8.045640551853873e-20,1.362663321465651e-17,34.261644685047514
KIFC1,1.466782018484981,5.700881897610073,9.997227120456117,8.137242288040767e-20,1.3667877046457895e-17,34.21977858698298
SLC6A11,3.7437356001854143,-2.759410258614104,9.994295290056582,8.307612819939684e-20,1.3839665815774931e-17,34.11788827239797
NR2F6,1.125016854000652,7.370300761218444,9.98974697772464,8.578965197132628e-20,1.4175519403782403e-17,34.13761784639764
FIRRE,2.941991272646003,-0.0060621458374957755,9.982078757902933,9.056554080735074e-20,1.483921998917475e-17,34.24097289426109
TTC9,-1.7467711085567972,4.986165017833905,-9.980987103672499,9.126660591649497e-20,1.483921998917475e-17,34.18026406464626
ERICH3,-4.938834623990777,2.1327006492165674,-9.965678270021066,1.0168588872266377e-19,1.640209525713824e-17,34.129720276592884
PKN1,1.0312481506999953,7.633186882282014,9.960356614272069,1.0557827089661379e-19,1.6895848643328965e-17,33.93200386105916
TRPM4,-1.547797024209201,7.027678800490207,-9.94229619763154,1.199264104554062e-19,1.9042065360122465e-17,33.8177082893807
PRR11,1.3133389024025224,4.4874028871639675,9.92647536191775,1.3407901226918887e-19,2.1124200351620112e-17,33.78134739801606
IGF2BP1,3.9129415687128954,-1.2657064622800251,9.912681169402763,1.4776666727260272e-19,2.3101613428064442e-17,33.683641794807464
WNK3,2.4511555041570308,0.4716325524768909,9.909455510857642,1.5116281859245237e-19,2.3452161260099253e-17,33.74797319964894
AC132008.2,1.0980157961486694,2.782128081727798,9.89986248391939,1.6172839664145175e-19,2.476106199694459e-17,33.68632511994655
GRIK5,3.0360971614864005,1.6745074548397034,9.899592556737526,1.620360778190135e-19,2.476106199694459e-17,33.69858525230223
SAT1,-1.4894002236441892,9.470346836180958,-9.868892133086366,2.0111142534880354e-19,3.050290006559017e-17,33.2982356695982
TMEM38A,1.491343478036499,3.3844596305617096,9.858062450987967,2.1702343510796756e-19,3.24780349747318e-17,33.3717299729007
GDPD5,1.430816586504481,3.951448855200068,9.85786171692309,2.1732989355262374e-19,3.24780349747318e-17,33.32949187671283
PGR,-4.293460588971029,6.171733639300507,-9.856014420541616,2.2017041818516567e-19,3.2662361891936545e-17,33.33341716965626
MAGI1,-1.016606196039553,5.50560581073062,-9.851304660420748,2.275805966713375e-19,3.3517014831509155e-17,33.22127512283231
